run_id,git_commit,python_version,platform,cpu,n,gamma_nominal,gamma_effective_mean,tau,m0,final_capacity,final_size,final_load_factor,key_family,key_seed,order_seed,hash_seed,repetition,elapsed_ns,time_per_operation_ns,latency_p50_ns,latency_p95_ns,latency_p99_ns,latency_max_ns,resize_count,moved_entries,migrations_per_insertion,hash_evaluations,key_comparisons,insert_collision_events,pair_collisions,pair_collisions_per_key,universal_pair_bound,bound_ratio,max_chain_length,bucket_assignments,bucket_slots_peak,unused_capacity,structural_bytes_final,bytes_per_element,tracemalloc_peak_bytes,gc_enabled,hash_a,hash_b,hash_prime
n100000-g1.25-t0.7-r10-h400042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.25,1.2696893707341963,0.7,11,150473,100000,0.6645710526140902,random,200042,300042,400042,10,6342750700,63427.507,10700.0,19100.0,29300.0,1000725700,40,420512,4.20512,520512,64660,47720,31040,0.3104,33228.220345178204,0.9341457254572546,7,520512,270844,50473,14886960,148.8696,23350548,True,724737726277207375,406167844901222187,2305843009213693951
n100000-g2-t0.9-r10-h400042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,2.0,2.01920038622886,0.9,11,205759,100000,0.48600547242161946,random,200042,300042,400042,10,3792812500,37928.125,9400.0,19500.0,31300.0,1186263700,14,185100,1.851,285100,63506,46951,22012,0.22012,24300.03061834476,0.9058424800248003,5,285100,308636,105759,18729152,187.29152,26562444,True,345210945616917631,2018251088855526168,2305843009213693951
n100000-g1.5-t0.7-r10-h400042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.5,1.5215057585600311,0.7,11,169501,100000,0.5899670208435348,random,200042,300042,400042,10,4530697700,45306.977,9700.0,19700.0,31500.999999999476,1116700300,23,237084,2.37084,337084,57977,43884,27564,0.27564,29498.05605866632,0.9344344571445715,7,337084,282498,69501,16190544,161.90544,24079316,True,728974298077215644,831411634214441269,2305843009213693951
n100000-g1.5-t0.9-r10-h400042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.5,1.5224810805919142,0.9,11,112997,100000,0.8849792472366523,random,200042,300042,400042,10,3495821000,34958.21,8500.0,18700.0,26400.999999999476,691210300,22,203133,2.03133,303133,77817,54082,42693,0.42693,44248.519872209,0.9648458326583266,7,303133,188320,12997,12294224,122.94224,16790204,True,508892295776883082,861332843489059058,2305843009213693951
n100000-g4-t0.8-r10-h400042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,4.0,4.052802818528498,0.8,11,197203,100000,0.5070916771043037,random,200042,300042,400042,10,2300971600,23009.716,9100.0,18600.0,29300.0,669370300,7,52570,0.5257,152570,38884,31758,23208,0.23208,25354.330309376634,0.9153465982659826,6,152570,246500,97203,18021120,180.2112,19226660,True,523321059494146144,1586669728196592358,2305843009213693951
n100000-g1.5-t0.5-r10-h400042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.5,1.5206110372944526,0.5,11,254257,100000,0.3933028392531966,random,200042,300042,400042,10,6025617300,60256.173,14100.0,20600.0,35600.0,1654640100,24,254094,2.54094,354094,43198,34981,27481,0.27481,19664.9453112402,1.3974612980129801,6,354094,423758,154257,21557296,215.57296,33532668,True,1512209890394545135,183911278395075552,2305843009213693951
n100000-g1.25-t0.8-r10-h400042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.25,1.2696893707341963,0.8,11,150473,100000,0.6645710526140902,random,200042,300042,400042,10,7556953300,75569.533,14100.0,20500.0,34200.0,1077118300,40,480591,4.80591,580591,75006,52783,31040,0.3104,33228.220345178204,0.9341457254572546,7,580591,270844,50473,14886960,148.8696,24061972,True,724737726277207375,406167844901222187,2305843009213693951
n100000-g4-t0.9-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,4.0,4.052802818528498,0.9,11,197203,100000,0.5070916771043037,random,210042,320042,430042,11,2357690800,23576.908,12700.0,18800.0,30900.0,656682200,7,59142,0.59142,159142,42973,34264,22809,0.22809,25354.330309376634,0.8996096414964149,5,159142,246500,97203,18028800,180.288,19234228,True,1456350314543585143,297509610434239018,2305843009213693951
n100000-g1.25-t0.8-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.25,1.2696893707341963,0.8,11,150473,100000,0.6645710526140902,random,210042,320042,430042,11,5264206800,52642.068,7600.0,18400.0,24800.0,542411100,40,480591,4.80591,580591,69570,50598,34588,0.34588,33228.220345178204,1.0409224340243401,6,580591,270844,50473,14824592,148.24592,24320660,True,1294515512495206039,263893288739417151,2305843009213693951
n100000-g3-t0.7-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,3.0,3.05870700345102,0.7,11,256337,100000,0.39011145484264853,random,210042,320042,430042,11,1172921300,11729.213,4500.0,5500.0,11600.0,398196400,9,89684,0.89684,189684,38078,31267,17082,0.17082,19505.377686405005,0.8757584843848439,5,189684,341776,156337,21912848,219.12848,26211920,True,575255227331014981,1556942340795591770,2305843009213693951
n100000-g2-t0.9-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,2.0,2.01920038622886,0.9,11,205759,100000,0.48600547242161946,random,210042,320042,430042,11,1629329100,16293.291,4600.0,5700.0,11100.0,515610900,14,185100,1.851,285100,64377,47261,22017,0.22017,24300.03061834476,0.9060482410824109,6,285100,308636,105759,18732736,187.32736,26563664,True,264017238966010308,897331444170655480,2305843009213693951
n100000-g2-t0.5-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,2.0,2.01920038622886,0.5,11,205759,100000,0.48600547242161946,random,210042,320042,430042,11,1286882800,12868.828,4600.0,5600.0,11800.0,361544800,14,102830,1.0283,202830,35123,29639,22017,0.22017,24300.03061834476,0.9060482410824109,6,202830,308636,105759,18732736,187.32736,23857144,True,264017238966010308,897331444170655480,2305843009213693951
n100000-g3-t0.8-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,3.0,3.05870700345102,0.8,11,256337,100000,0.39011145484264853,random,210042,320042,430042,11,1252895700,12528.957,4500.0,5500.0,11500.0,429976500,9,102497,1.02497,202497,44457,35315,17082,0.17082,19505.377686405005,0.8757584843848439,5,202497,341776,156337,21912848,219.12848,26743888,True,575255227331014981,1556942340795591770,2305843009213693951
n100000-g1.5-t0.9-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.5,1.5224810805919142,0.9,11,112997,100000,0.8849792472366523,random,210042,320042,430042,11,2093469600,20934.696,4900.0,16500.0,20400.0,547105700,22,203133,2.03133,303133,72421,51722,41745,0.41745,44248.519872209,0.9434213872138721,6,303133,188320,12997,12303536,123.03536,16941904,True,1680881437194763368,1247654688056596196,2305843009213693951
n100000-g2-t0.8-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,2.0,2.01920038622886,0.8,11,205759,100000,0.48600547242161946,random,210042,320042,430042,11,1687824500,16878.245,5100.0,6200.0,12800.0,543140900,14,164531,1.64531,264531,55319,42291,22017,0.22017,24300.03061834476,0.9060482410824109,6,264531,308636,105759,18732736,187.32736,25912588,True,264017238966010308,897331444170655480,2305843009213693951
n100000-g1.25-t0.9-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.25,1.2701922559901528,0.9,11,120371,100000,0.830764885229831,random,210042,320042,430042,11,2920140800,29201.408,5200.0,6700.0,14300.999999999476,453866000,39,432337,4.32337,532337,78142,54628,39102,0.39102,41537.82887904894,0.94135878198782,6,532337,216652,20371,12765504,127.65504,20014984,True,2024980217494604694,344742874677544650,2305843009213693951
n100000-g1.25-t0.7-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.25,1.2696893707341963,0.7,11,150473,100000,0.6645710526140902,random,210042,320042,430042,11,2979327100,29793.271,5000.0,6300.0,13700.0,468013800,40,420512,4.20512,520512,60877,45891,34588,0.34588,33228.220345178204,1.0409224340243401,6,520512,270844,50473,14824592,148.24592,23568020,True,1294515512495206039,263893288739417151,2305843009213693951
n100000-g3-t0.9-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,3.0,3.05870700345102,0.9,11,256337,100000,0.39011145484264853,random,210042,320042,430042,11,1482958200,14829.582,5100.0,7800.0,15000.0,528032500,9,115310,1.1531,215310,51902,39750,17082,0.17082,19505.377686405005,0.8757584843848439,5,215310,341776,156337,21912848,219.12848,27279488,True,575255227331014981,1556942340795591770,2305843009213693951
n100000-g3-t0.5-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,3.0,3.05870700345102,0.5,11,256337,100000,0.39011145484264853,random,210042,320042,430042,11,1206294100,12062.941,4800.0,5700.0,13500.0,395424200,9,64059,0.64059,164059,27878,24322,17082,0.17082,19505.377686405005,0.8757584843848439,5,164059,341776,156337,21912848,219.12848,25059464,True,575255227331014981,1556942340795591770,2305843009213693951
n100000-g4-t0.5-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,4.0,4.046203100077032,0.5,11,788813,100000,0.12677275856254905,random,210042,320042,430042,11,2087464200,20874.642,4800.0,5700.0,16400.0,1107343700,8,131456,1.31456,231456,28540,24776,4304,0.04304,6338.574541748171,0.6790170205702056,3,231456,986016,688813,56713136,567.13136,70806576,True,1375102128444500500,1848574789869915643,2305843009213693951
n100000-g1.5-t0.8-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.5,1.5215057585600311,0.8,11,169501,100000,0.5899670208435348,random,210042,320042,430042,11,2103244100,21032.441,5000.0,6600.0,17400.999999999476,469359700,23,270957,2.70957,370957,63284,47080,26642,0.26642,29498.05605866632,0.9031781601816018,6,370957,282498,69501,16206672,162.06672,24801424,True,1917990607881780739,1172926743762738978,2305843009213693951
n100000-g1.5-t0.7-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.5,1.5215057585600311,0.7,11,169501,100000,0.5899670208435348,random,210042,320042,430042,11,1964604200,19646.042,4900.0,5900.0,14700.0,471116800,23,237084,2.37084,337084,54706,42445,26642,0.26642,29498.05605866632,0.9031781601816018,6,337084,282498,69501,16206672,162.06672,24082256,True,1917990607881780739,1172926743762738978,2305843009213693951
n100000-g4-t0.7-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,4.0,4.052802818528498,0.7,11,197203,100000,0.5070916771043037,random,210042,320042,430042,11,1048212800,10482.128,4900.0,6100.0,13000.0,285278900,7,45998,0.45998,145998,34992,29300,22809,0.22809,25354.330309376634,0.8996096414964149,5,145998,246500,97203,18028800,180.288,19234420,True,1456350314543585143,297509610434239018,2305843009213693951
n100000-g4-t0.8-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,4.0,4.052802818528498,0.8,11,197203,100000,0.5070916771043037,random,210042,320042,430042,11,1141792700,11417.927,5200.0,6900.0,18100.0,320276100,7,52570,0.5257,152570,38796,31750,22809,0.22809,25354.330309376634,0.8996096414964149,5,152570,246500,97203,18028800,180.288,19234344,True,1456350314543585143,297509610434239018,2305843009213693951
n100000-g1.5-t0.5-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.5,1.5206110372944526,0.5,11,254257,100000,0.3933028392531966,random,210042,320042,430042,11,2416368200,24163.682,4900.0,6200.0,14200.999999999476,639327500,24,254094,2.54094,354094,38643,32317,17725,0.17725,19664.9453112402,0.9013500785007851,5,354094,423758,154257,21782096,217.82096,33548640,True,1160214742767119275,837306378322140009,2305843009213693951
n100000-g1.25-t0.5-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.25,1.268757469795743,0.5,11,235159,100000,0.42524419647982853,random,210042,320042,430042,11,3529951000,35299.51,4900.0,5800.0,11700.0,625958900,42,469652,4.69652,569652,43456,35384,18883,0.18883,21261.997201893188,0.888110360503605,5,569652,423266,135159,20682176,206.82176,34422140,True,1862919410864435682,1117871330454802049,2305843009213693951
n100000-g2-t0.7-r11-h430042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,2.0,2.01920038622886,0.7,11,205759,100000,0.48600547242161946,random,210042,320042,430042,11,1544035300,15440.353,4900.0,6000.0,13100.0,468493300,14,143962,1.43962,243962,47651,37833,22017,0.22017,24300.03061834476,0.9060482410824109,6,243962,308636,105759,18732736,187.32736,25262404,True,264017238966010308,897331444170655480,2305843009213693951
n100000-g1.5-t0.7-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.5,1.5215057585600311,0.7,11,169501,100000,0.5899670208435348,random,220042,340042,460042,12,1964784800,19647.848,4800.0,5700.0,9500.0,439000800,23,237084,2.37084,337084,55153,42643,27423,0.27423,29498.05605866632,0.9296544811448115,6,337084,282498,69501,16193264,161.93264,24087300,True,929163959911613953,816717181512182159,2305843009213693951
n100000-g1.5-t0.9-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.5,1.5224810805919142,0.9,11,112997,100000,0.8849792472366523,random,220042,340042,460042,12,1683181300,16831.813,4900.0,6000.0,11700.0,361005400,22,203133,2.03133,303133,72412,51835,41641,0.41641,44248.519872209,0.941071026110261,6,303133,188320,12997,12303472,123.03472,16940624,True,1119003611728296233,1195750681648881069,2305843009213693951
n100000-g1.5-t0.5-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.5,1.5206110372944526,0.5,11,254257,100000,0.3933028392531966,random,220042,340042,460042,12,2335204900,23352.049,4800.0,6200.0,16600.0,611034900,24,254094,2.54094,354094,38672,32247,17928,0.17928,19664.9453112402,0.9116730159301594,5,354094,423758,154257,21778160,217.7816,33539604,True,56544030795345388,1811406171131988352,2305843009213693951
n100000-g4-t0.8-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,4.0,4.052802818528498,0.8,11,197203,100000,0.5070916771043037,random,220042,340042,460042,12,1057677300,10576.773,4900.0,6000.0,14100.0,302412600,7,52570,0.5257,152570,38766,31736,23111,0.23111,25354.330309376634,0.911520821808218,5,152570,246500,97203,18021152,180.21152,19226720,True,1300240950209489039,486669385035048171,2305843009213693951
n100000-g1.25-t0.8-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.25,1.2696893707341963,0.8,11,150473,100000,0.6645710526140902,random,220042,340042,460042,12,3115222700,31152.227,4900.0,6300.0,13000.0,512590200,40,480591,4.80591,580591,70409,50623,31104,0.31104,33228.220345178204,0.9360717991179912,6,580591,270844,50473,14882800,148.828,24264888,True,424154776142895961,760358801239015073,2305843009213693951
n100000-g3-t0.9-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,3.0,3.05870700345102,0.9,11,256337,100000,0.39011145484264853,random,220042,340042,460042,12,1418111100,14181.111,4900.0,6200.0,12300.0,511314400,9,115310,1.1531,215310,52783,39973,17394,0.17394,19505.377686405005,0.8917540731407314,5,215310,341776,156337,21908720,219.0872,27264820,True,277440496141881889,961519308289709674,2305843009213693951
n100000-g3-t0.8-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,3.0,3.05870700345102,0.8,11,256337,100000,0.39011145484264853,random,220042,340042,460042,12,1379771000,13797.71,4800.0,6100.0,13700.0,505278700,9,102497,1.02497,202497,45305,35594,17394,0.17394,19505.377686405005,0.8917540731407314,5,202497,341776,156337,21908720,219.0872,26731332,True,277440496141881889,961519308289709674,2305843009213693951
n100000-g4-t0.9-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,4.0,4.052802818528498,0.9,11,197203,100000,0.5070916771043037,random,220042,340042,460042,12,1083059200,10830.592,4800.0,6000.0,13400.0,348146600,7,59142,0.59142,159142,42838,34221,23111,0.23111,25354.330309376634,0.911520821808218,5,159142,246500,97203,18021152,180.21152,19226676,True,1300240950209489039,486669385035048171,2305843009213693951
n100000-g2-t0.5-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,2.0,2.01920038622886,0.5,11,205759,100000,0.48600547242161946,random,220042,340042,460042,12,1411531100,14115.311,4900.0,6400.0,16000.0,380617400,14,102830,1.0283,202830,35171,29619,22506,0.22506,24300.03061834476,0.9261716725167253,6,202830,308636,105759,18722528,187.22528,23856156,True,1505694088995737027,32249869144671181,2305843009213693951
n100000-g4-t0.5-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,4.0,4.046203100077032,0.5,11,788813,100000,0.12677275856254905,random,220042,340042,460042,12,2106471400,21064.714,4800.0,5900.0,17900.0,1105040900,8,131456,1.31456,231456,28972,24985,4159,0.04159,6338.574541748171,0.656141214812148,3,231456,986016,688813,56718000,567.18,70798664,True,34495573567874826,2207163867101979641,2305843009213693951
n100000-g2-t0.7-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,2.0,2.01920038622886,0.7,11,205759,100000,0.48600547242161946,random,220042,340042,460042,12,1556449400,15564.494,4900.0,6000.0,13000.0,462294800,14,143962,1.43962,243962,47749,37796,22506,0.22506,24300.03061834476,0.9261716725167253,6,243962,308636,105759,18722528,187.22528,25258664,True,1505694088995737027,32249869144671181,2305843009213693951
n100000-g3-t0.5-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,3.0,3.05870700345102,0.5,11,256337,100000,0.39011145484264853,random,220042,340042,460042,12,1222116200,12221.162,4700.0,5700.0,17700.0,399772800,9,64059,0.64059,164059,28536,24679,17394,0.17394,19505.377686405005,0.8917540731407314,5,164059,341776,156337,21908720,219.0872,25051196,True,277440496141881889,961519308289709674,2305843009213693951
n100000-g1.5-t0.8-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.5,1.5215057585600311,0.8,11,169501,100000,0.5899670208435348,random,220042,340042,460042,12,2138815300,21388.153,5000.0,6400.0,13000.0,504453000,23,270957,2.70957,370957,63346,47144,27423,0.27423,29498.05605866632,0.9296544811448115,6,370957,282498,69501,16193264,161.93264,24805900,True,929163959911613953,816717181512182159,2305843009213693951
n100000-g3-t0.7-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,3.0,3.05870700345102,0.7,11,256337,100000,0.39011145484264853,random,220042,340042,460042,12,1387376500,13873.765,5000.0,6500.0,17900.0,464654100,9,89684,0.89684,189684,38916,31686,17394,0.17394,19505.377686405005,0.8917540731407314,5,189684,341776,156337,21908720,219.0872,26199844,True,277440496141881889,961519308289709674,2305843009213693951
n100000-g1.25-t0.9-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.25,1.2701922559901528,0.9,11,120371,100000,0.830764885229831,random,220042,340042,460042,12,3160705100,31607.051,5600.0,8200.0,16000.0,517794300,39,432337,4.32337,532337,78801,54798,43291,0.43291,41537.82887904894,1.0422066142661428,7,532337,216652,20371,12707584,127.07584,20019212,True,860188442027097853,1576103304654817296,2305843009213693951
n100000-g4-t0.7-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,4.0,4.052802818528498,0.7,11,197203,100000,0.5070916771043037,random,220042,340042,460042,12,1378451900,13784.519,6300.0,10400.0,18300.0,374038400,7,45998,0.45998,145998,35187,29424,23111,0.23111,25354.330309376634,0.911520821808218,5,145998,246500,97203,18021152,180.21152,19226796,True,1300240950209489039,486669385035048171,2305843009213693951
n100000-g1.25-t0.7-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.25,1.2696893707341963,0.7,11,150473,100000,0.6645710526140902,random,220042,340042,460042,12,4162946000,41629.46,6600.0,12300.0,22200.0,543559500,40,420512,4.20512,520512,61192,45847,31104,0.31104,33228.220345178204,0.9360717991179912,6,520512,270844,50473,14882800,148.828,23521336,True,424154776142895961,760358801239015073,2305843009213693951
n100000-g2-t0.9-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,2.0,2.01920038622886,0.9,11,205759,100000,0.48600547242161946,random,220042,340042,460042,12,1971251600,19712.516,5500.0,8400.0,18000.0,653194000,14,185100,1.851,285100,64529,47334,22506,0.22506,24300.03061834476,0.9261716725167253,6,285100,308636,105759,18722528,187.22528,26555860,True,1505694088995737027,32249869144671181,2305843009213693951
n100000-g1.25-t0.5-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.25,1.268757469795743,0.5,11,235159,100000,0.42524419647982853,random,220042,340042,460042,12,3610461000,36104.61,5000.0,6300.0,14400.0,636775800,42,469652,4.69652,569652,42885,35107,18816,0.18816,21261.997201893188,0.8849591983919839,6,569652,423266,135159,20683104,206.83104,34413376,True,573788246758017140,344643367844747147,2305843009213693951
n100000-g2-t0.8-r12-h460042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,2.0,2.01920038622886,0.8,11,205759,100000,0.48600547242161946,random,220042,340042,460042,12,1685600200,16856.002,5000.0,6200.0,12700.0,535408300,14,164531,1.64531,264531,55532,42390,22506,0.22506,24300.03061834476,0.9261716725167253,6,264531,308636,105759,18722528,187.22528,25905744,True,1505694088995737027,32249869144671181,2305843009213693951
n100000-g1.25-t0.5-r13-h490042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.25,1.268757469795743,0.5,11,235159,100000,0.42524419647982853,random,230042,360042,490042,13,5243302000,52433.02,5500.0,16400.0,20400.0,1274687600,42,469652,4.69652,569652,42876,35219,21588,0.21588,21261.997201893188,1.0153326517265173,6,569652,423266,135159,20619072,206.19072,34419612,True,998196818217877680,896719767541482069,2305843009213693951
n100000-g3-t0.5-r13-h490042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,3.0,3.05870700345102,0.5,11,256337,100000,0.39011145484264853,random,230042,360042,490042,13,2636056300,26360.563,9400.0,18800.0,30000.0,810860600,9,64059,0.64059,164059,27649,24135,17030,0.1703,19505.377686405005,0.8730925529255293,5,164059,341776,156337,21915376,219.15376,25062024,True,1215682242892926994,1280680708823216457,2305843009213693951
n100000-g2-t0.7-r13-h490042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,2.0,2.01920038622886,0.7,11,205759,100000,0.48600547242161946,random,230042,360042,490042,13,3382449100,33824.491,8400.0,17800.0,25500.0,1009370600,14,143962,1.43962,243962,47725,37916,21733,0.21733,24300.03061834476,0.8943610130101302,5,243962,308636,105759,18736032,187.36032,25256188,True,2099246836568611806,129745694958631967,2305843009213693951
n100000-g1.5-t0.5-r13-h490042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,1.5,1.5206110372944526,0.5,11,254257,100000,0.3933028392531966,random,230042,360042,490042,13,4856220500,48562.205,8900.0,18700.0,26500.0,1172491500,24,254094,2.54094,354094,38538,32283,17380,0.1738,19664.9453112402,0.8838061700617007,5,354094,423758,154257,21792176,217.92176,33537044,True,1761649443180296633,359558179479215917,2305843009213693951
n100000-g2-t0.5-r13-h490042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,2.0,2.01920038622886,0.5,11,205759,100000,0.48600547242161946,random,230042,360042,490042,13,2840457000,28404.57,8200.0,17700.0,25700.0,862815500,14,102830,1.0283,202830,34877,29598,21733,0.21733,24300.03061834476,0.8943610130101302,5,202830,308636,105759,18736032,187.36032,23856496,True,2099246836568611806,129745694958631967,2305843009213693951
n100000-g3-t0.8-r13-h490042,2efaf1348f57,3.14.3,Windows-11-10.0.26200-SP0,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",100000,3.0,3.05870700345102,0.8,11,256337,100000,0.39011145484264853,random,230042,360042,490042,13,2614854100,26148.541,8200.0,18200.0,25700.0,934917100,9,102497,1.02497,202497,44487,35392,17030,0.1703,19505.377686405005,0.8730925529255293,5,202497,341776,156337,21915376,219.15376,26744368,True,1215682242892926994,1280680708823216457,2305843009213693951
